BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
López-Pumarejo, Tomás: Aproximación a la telenovela: Dallas / Dinasty / Falcon Crest. Madrid: Cátedra, 1987.	López-Pumarejo, Tomás	Aproximación a la telenovela: Dallas / Dinasty / Falcon Crest	1987	Primera edición	No ficción	Escrito	Libro	Artes, cultura y espectáculos	España			Mayúsculas no acentuadas.	tres grandes empresas de tele y radiodifusión de los E.E.U.U. (ABC, NBC, CBS) tienen subsidiarias, contratos de estaciones y cadenas, sobre todo en América Latina, el Caribe y el Oriente Medio. Este entretejido de intereses estatales e industriales de carácter transnacional dificulta, por no decir imposibilita, separar en categorías diferentes la electrónica militar, las agencias estadounidenses a cargo de información y propaganda, y las instituciones más visibles de teledifusión comercial. Por tal razón, los aparentes antagonismos entre industria y estado (por ejemplo, los arbitrajes de la «Federal Communications Commission») han de entenderse dentro de la compleja cohesión de intereses que dan sentido
«El Plan se cumplirá en 1988, según el director general». ABC. Madrid: Prensa Española, S.A., 1988-07-10.		ABC	1988	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España				Hasta hoy se han adjudicado alrededor de treinta y cinco proyectos dentro del marco que establece el Plan Electrónico e Informático Nacional, con un presupuesto total de más de dos mil millones de pesetas, lo que supone el 60 por 100 de los fondos de la Dirección General de Electrónica e Informática disponibles para este fin. José Luis Bozal, responsable de esta dirección, está convencido de que se cumplirán las expectativas del PEIN para 1988.
«El Plan se cumplirá en 1988, según el director general». ABC. Madrid: Prensa Española, S.A., 1988-07-10.		ABC	1988	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España				suele oscilar entre uno y seis meses, con una media de tres o cuatro meses, y aunque como objetivo tienen preferencia los presentados por empresas españolas, también se ha adjudicado alguno a filiales de compañías multinacionales extranjeras si con ello se cumplen los objetivos del PEIN II. Esto es, según el director general de Electrónica e Informática, potenciar la fabricación nacional y el desarrollo de una fuerte industria española con capacidad exportadora en este sector, «que va a pasar a ser el más importante de todos».
«El Plan se cumplirá en 1988, según el director general». ABC. Madrid: Prensa Española, S.A., 1988-07-10.		ABC	1988	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España				Desde la Dirección General de Electrónica e Informática se apoya la instalación de multinacionales en España «siempre que estén dispuestas a elaborar aquí el ciclo completo, es decir, desde el I+D hasta el producto final. Si no, tienen derecho a instalarse, pero sin nuestro apoyo. Queremos transformarnos en plataforma, para Europa. Aunque coma una parcela del
«Empresas». ABC. Madrid: Prensa Española, S.A., 1988-07-10.		ABC	1988	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España				La compañía Amstrad España, empresa que preside José Luis Domínguez Morales, ha vendido durante el segundo semestre del presente ejercicio el equipo Amstrad un millón. Ya son más de un millón de españoles los que forman parte de la mayor red de usuarios del mercado nacional de la informática y la electrónica de consumo.
Cacho Cortés, Jesús: Asalto al poder. La revolución de Mario Conde. Madrid: Temas de Hoy, 1993.	Cacho Cortés, Jesús	Asalto al poder. La revolución de Mario Conde	1988	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	España				El Banco de Madrid se encuentra en plena crisis con un grupo enfermo de más de cien empresas, el Grupo Prodinsa, creado por Claudio Boada, que comprendía actividades tan variopintas como la fabricación de esquíes (Samid), embutidos, vinos (Luis Megía) juguetes, aceros, editorial (Argos Vergara), electrónica, transporte marítimo, turismo (Almerimar), seguros (La Constancia) y un largo etcétera.
Maza, José: Astronomía contemporánea. Santiago: Editorial Universitaria, 1990.	Maza, José	Astronomía contemporánea	1988	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	Chile	Chilena		Procedencia: Corpus de la Universidad Autónoma de Madrid (Director: F. Marcos Marín). Sin paginación. No se acentúan las mayúsculas	de la columna de agua. La presión aumenta una atmósfera por cada diez metros de profundidad en el agua. Para reproducir las condiciones de presión de Venus deberíamos descender unos 900 metros en el agua. Esto explica la gran dificultad para enviar sondas a Venus, pues deben estar construidas con severos blindajes térmicos para que la electrónica de sus cámaras de televisión y demás instrumentos no sufran desperfectos instantáneos, pero además deben ser verdaderos acorazados para no perecer aplastados por la inmensa presión.
Llorente, Antonio; Frías, Raúl: La electrónica en tus manos. Madrid: Penthalon, 1988.	Llorente, Antonio; Frías, Raúl	La electrónica en tus manos	1988	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				En este capítulo vais a conocer las diferentes magnitudes eléctricas, así como las leyes fundamentales sobre las que se basa la electrónica. Estas leyes os ayudarán a calcular cualquier magnitud o dato desconocido que se os presente a la hora de diseñar, teóricamente, un circuito.
Llorente, Antonio; Frías, Raúl: La electrónica en tus manos. Madrid: Penthalon, 1988.	Llorente, Antonio; Frías, Raúl	La electrónica en tus manos	1988	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Puede afirmarse, que esta formulación es la base de la electrónica, y sobre ella giran y están basadas la mayoría de fórmulas de magnitudes eléctricas.
Llorente, Antonio; Frías, Raúl: La electrónica en tus manos. Madrid: Penthalon, 1988.	Llorente, Antonio; Frías, Raúl	La electrónica en tus manos	1988	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Para entender el funcionamiento de estos aparatos, habría que conocer principios básicos de electrónica digital, por lo que evitamos cualquier explicación para no entrar en términos desconocidos para vosotros.
Llorente, Antonio; Frías, Raúl: La electrónica en tus manos. Madrid: Penthalon, 1988.	Llorente, Antonio; Frías, Raúl	La electrónica en tus manos	1988	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				La resistencia es uno de los componentes más usados en electrónica y sin él, no sería posible ningún montaje electrónico. Este componente, es el encargado de distribuir la corriente eléctrica en todos los puntos de un circuito en su justa medida.
Llorente, Antonio; Frías, Raúl: La electrónica en tus manos. Madrid: Penthalon, 1988.	Llorente, Antonio; Frías, Raúl	La electrónica en tus manos	1988	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				de lo cual deducimos que, aún siendo la misma resistencia en los dos casos, según en el circuito que la utilicemos tendrá que ser de una potencia o de otra, nunca utilizaremos valores tan altos en electrónica. Se han utilizado estos tan sólo para la fácil comprensión de este ejemplo.
Llorente, Antonio; Frías, Raúl: La electrónica en tus manos. Madrid: Penthalon, 1988.	Llorente, Antonio; Frías, Raúl	La electrónica en tus manos	1988	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Normalmente, las potencias más utilizadas en electrónica  son de medio watio y de cuarto de watio, aunque también se pueden encontrar de uno a quince watios.
Llorente, Antonio; Frías, Raúl: La electrónica en tus manos. Madrid: Penthalon, 1988.	Llorente, Antonio; Frías, Raúl	La electrónica en tus manos	1988	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Uno de los condensadores más empleados en electrónica, son los electrolíticos, que, como ya dijimos antes, se emplean mayoritariamente como filtros. Veamos un ejemplo. En la figura 10 tenemos una señal «A», que es la salida de un rectificador, que estudiaremos más adelante y queremos convertirla en una corriente continua, sin pulsaciones, para alimentar un
Llorente, Antonio; Frías, Raúl: La electrónica en tus manos. Madrid: Penthalon, 1988.	Llorente, Antonio; Frías, Raúl	La electrónica en tus manos	1988	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				En casos muy extremos de masificación de componentes, existen los llamados circuitos multicaras; estos circuitos tienen una muy rara utilización en la electrónica convencional. En ellos, las pistas pueden llegar a ir por tres o más capas, pudiendo conectar en poco espacio una gran cantidad de componentes.
Llorente, Antonio; Frías, Raúl: La electrónica en tus manos. Madrid: Penthalon, 1988.	Llorente, Antonio; Frías, Raúl	La electrónica en tus manos	1988	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Cuando ya tienes el diseño, lo calcas en la placa de circuito impreso virgen, después sólo tienes que repasar lo calcado con un rotulador especial que podrás encontrar en cualquier tienda de electrónica; con esto conseguirás que el ácido no ataque la parte rotulada. Ya sólo tienes que meterlo al ácido hasta que la parte no rotulada se evapore con el cobre.
Llorente, Antonio; Frías, Raúl: La electrónica en tus manos. Madrid: Penthalon, 1988.	Llorente, Antonio; Frías, Raúl	La electrónica en tus manos	1988	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Su potencia de disipación también es muy importante, pues tenemos que calcular que intensidad pasará por el diodo, para elegir el tipo que pondremos en ese determinado circuito. (La intensidad que soporta cada diodo, viene reflejada en unas tablas que podrás encontrar en cualquier comercio de electrónica.) Dependiendo de esta intensidad, tendremos también varios encapsulados que permitirán disipar más o menos calor. Podremos encontrar desde el encapsulado de plástico de poca potencia, hasta el metálico para disipar potencias  mayores. Si viéramos que con el capsulado metálico no se consigue disipar todo el calor necesario, tendremos que hacer uso de un
Llorente, Antonio; Frías, Raúl: La electrónica en tus manos. Madrid: Penthalon, 1988.	Llorente, Antonio; Frías, Raúl	La electrónica en tus manos	1988	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Para saber la intensidad, la ganancia, el voltaje entre base y emisor que se le pueda aplicar y otros factores de un transistor determinado, hay unas tablas y libros de equivalencias de transistores —que puedes encontrar en cualquier tienda de electrónica— en las que figuran todos esos factores, y podrás encontrar transistores equivalentes que cumplan la misma función.
Llorente, Antonio; Frías, Raúl: La electrónica en tus manos. Madrid: Penthalon, 1988.	Llorente, Antonio; Frías, Raúl	La electrónica en tus manos	1988	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Como sabemos la electrónica está dividida en dos grandes grupos: la electrónica analógica y la electrónica digital; de esta última vamos a tratar en este capítulo.
Llorente, Antonio; Frías, Raúl: La electrónica en tus manos. Madrid: Penthalon, 1988.	Llorente, Antonio; Frías, Raúl	La electrónica en tus manos	1988	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Como sabemos la electrónica está dividida en dos grandes grupos: la electrónica analógica y la electrónica digital; de esta última vamos a tratar en este capítulo.
Llorente, Antonio; Frías, Raúl: La electrónica en tus manos. Madrid: Penthalon, 1988.	Llorente, Antonio; Frías, Raúl	La electrónica en tus manos	1988	Primera edición	No ficción	Escrito	Libro	Ciencias y tecnología	España				Como sabemos la electrónica está dividida en dos grandes grupos: la electrónica analógica y la electrónica digital; de esta última vamos a tratar en este capítulo.
