BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			donde el musicoterapeuta desplegará toda su capacidad de elaboración de los pensamientos noverbales, sus estrategias para la apertura de canales de comunicación, su comprensión de los niveles regresivos de su paciente, la ejecución de múltiples formas de expresiones sonoro-musicales y de movimiento que sirvan de estímulo, de respuestas, de ecos, de resonancia, de vibraciones, su capacidad de captación del ISO del paciente, y la habilidad del uso de los objetos intermediarios y objetos integradores.
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			actividad terapéutica. Por ejemplo, la vestimenta a utilizar debe ser cómoda, que permita y facilite cualquier tipo de movimientos extremos, tales como, rodar por el suelo saltar, arrastrarse, etc. El calzado debe permitir el fácil descalzado, para los momentos en que se debe trabajar con los pies desnudos para percibir las vibraciones.
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			Daré un ejemplo: en una sesión se comenzó un juego con dos platillos, uno de los cuales lo tomó el musicoterapeuta y el otro el paciente. Ambos comenzaron un juego rítmico de movimientos por el aire y de choque de los platillos, para sentir luego la vibración en el espacio.
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			Por otro lado, se observa que la vibración del platillo tiene un efecto de recarga, posiblemente provocado por la vibración intensa producida por la percusión, lo que forma un «feed back» difícil de interrumpir, si no es en forma brusca.
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			Por otro lado, se observa que la vibración del platillo tiene un efecto de recarga, posiblemente provocado por la vibración intensa producida por la percusión, lo que forma un «feed back» difícil de interrumpir, si no es en forma brusca.
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			Otros niños en cambio, utilizan más gustosos la voz y canturrean sobre una vocal imprecisa o utilizan la boca como un instrumento de percusión, ruidos hechos con la lengua, labios, vibración de sus labios o golpeando su boca con su mano o estirando su labio con el dedo, emitiendo un sonido. Se entiende así la cantidad de posibilidades que ofrece el cuerpo como instrumento y la voz como instrumento sonoro-melódico.
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			hablado de otros sistemas capaces de percibir el sonido que son el sistema de percepción interna, el sistema táctil y el sistema visual. De estos tres el sensorio-táctil es el más importante y podría llevar a reemplazar, conjuntamente con los otros tres, al sistema auditivo. Esto nos demostraría que serían los sonidos y sus vibraciones, uno de los elementos terapéuticos indispensables en la recuperación del disminuido auditivo, pues a través del sonido, del movimiento (música-movimiento), el disminuido auditivo, podrá abrirse al mundo y tomar conciencia de lo que le circunda; lo que le permitirá un estímulo a un mayor desarrollo. Las ondas producidas
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			los elementos terapéuticos indispensables en la recuperación del disminuido auditivo, pues a través del sonido, del movimiento (música-movimiento), el disminuido auditivo, podrá abrirse al mundo y tomar conciencia de lo que le circunda; lo que le permitirá un estímulo a un mayor desarrollo. Las ondas producidas por cuerpos en vibración y transmitidas por el aire, pueden llegar a ser sentidas a través de la piel, los músculos,  los huesos, el sistema nervioso autónomo (simpático y parasimpático) con lo que el disminuido auditivo capta elementos tales como el ritmo, la acentuación, la altura, la intensidad, la duración; esto, sumado a la
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			El lugar de trabajo debe tener las condiciones generales establecidas para los deficientes mentales, considerando importante el piso de madera ya que, en general, se trabajará descalzo. Incluso hay algunos establecimientos para sordos que poseen habitaciones especiales equipadas con bucles magnéticos y un piso de madera flexible; a través de los bucles los niños pueden percibir la vibraciones de todos los puntos de la habitación en la que bailan. Se utilizarán todos los elementos modernos para la amplificación del sonido, pero recordemos que la tendencia será la posibilidad que gradualmente puedan percibir las sensaciones tal cual son. El principio básico que debe prevalecer en el musicoterapeuta—, es que el sonido será percibido por
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			Como el paciente es un gran sistema de percepción, también lo es de emisión y, por lo tanto, el instrumento más importante será su propio cuerpo y el del musicoterapeuta, así como el de los otros integrantes del grupo, sean oyentes o no. Sentir las vibraciones del cuerpo del musicoterapeuta  cuando éste canta, baila o grita, y compararlas con las de sus compañeros oyentes y sus compañeros disminuidos auditivos, es una de las experiencias más ricas de comunicación que existe. Percibir el latido cardíaco del musicoterapeuta, de sí mismo y de los otros, es una valiosa
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			las de sus compañeros oyentes y sus compañeros disminuidos auditivos, es una de las experiencias más ricas de comunicación que existe. Percibir el latido cardíaco del musicoterapeuta, de sí mismo y de los otros, es una valiosa experiencia incluso para el propio oyente; no audible, sino perceptible. Percibir en el aire las vibraciones, percibir en el suelo las vibraciones y percibir en los grandes instrumentos las vibraciones. El tambor gigante, golpeándolo, sintiéndolo, pisándolo. El piano con su gran caja de resonancia que le permitirá enriquecerse con los ritmos organizados y los contrastes de alturas. Recordemos que los sonidos graves son los que
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			compañeros disminuidos auditivos, es una de las experiencias más ricas de comunicación que existe. Percibir el latido cardíaco del musicoterapeuta, de sí mismo y de los otros, es una valiosa experiencia incluso para el propio oyente; no audible, sino perceptible. Percibir en el aire las vibraciones, percibir en el suelo las vibraciones y percibir en los grandes instrumentos las vibraciones. El tambor gigante, golpeándolo, sintiéndolo, pisándolo. El piano con su gran caja de resonancia que le permitirá enriquecerse con los ritmos organizados y los contrastes de alturas. Recordemos que los sonidos graves son los que más fácilmente se perciben, no así
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			experiencias más ricas de comunicación que existe. Percibir el latido cardíaco del musicoterapeuta, de sí mismo y de los otros, es una valiosa experiencia incluso para el propio oyente; no audible, sino perceptible. Percibir en el aire las vibraciones, percibir en el suelo las vibraciones y percibir en los grandes instrumentos las vibraciones. El tambor gigante, golpeándolo, sintiéndolo, pisándolo. El piano con su gran caja de resonancia que le permitirá enriquecerse con los ritmos organizados y los contrastes de alturas. Recordemos que los sonidos graves son los que más fácilmente se perciben, no así los agudos. El autoarpa es un instrumento
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			le permitirá enriquecerse con los ritmos organizados y los contrastes de alturas. Recordemos que los sonidos graves son los que más fácilmente se perciben, no así los agudos. El autoarpa es un instrumento que gusta a los niños sordos no por su sonoridad sino porque al colocarlo sobre sus rodillas, pueden sentir las vibraciones a través de todo su cuerpo. La pandereta tiene las siguientes ventajas: l) permite colocarla sobre cualquier parte del cuerpo, cabeza, mejillas, garganta, manos, muslos y, por lo tanto, sentir sus vibraciones cuando se la percute; 2) permite que el niño disminuido auditivo le haga percibir al otro,
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			los niños sordos no por su sonoridad sino porque al colocarlo sobre sus rodillas, pueden sentir las vibraciones a través de todo su cuerpo. La pandereta tiene las siguientes ventajas: l) permite colocarla sobre cualquier parte del cuerpo, cabeza, mejillas, garganta, manos, muslos y, por lo tanto, sentir sus vibraciones cuando se la percute; 2) permite que el niño disminuido auditivo le haga percibir al otro, oyente o no, y al musicoterapeuta, las vibraciones que él siente; 3) permite caminar o bailar con ella (una de las mejores características de los instrumentos fáciles de portar). El triángulo raramente
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			ventajas: l) permite colocarla sobre cualquier parte del cuerpo, cabeza, mejillas, garganta, manos, muslos y, por lo tanto, sentir sus vibraciones cuando se la percute; 2) permite que el niño disminuido auditivo le haga percibir al otro, oyente o no, y al musicoterapeuta, las vibraciones que él siente; 3) permite caminar o bailar con ella (una de las mejores características de los instrumentos fáciles de portar). El triángulo raramente se hace popular entre estos pacientes a pesar de ser portátil y percutible, debido a la producción de sonidos a nivel de los tonos altos,  donde existen las mayores fallas auditivas.
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			¿Cómo oye los sonidos un disminuido auditivo, nos preguntamos; será como nosotros los oímos, o los sentirá como una serie de vibraciones; habrá algún misterioso estímulo mental evocado por el sonido o sería alguna combinación de alguna de todas esas sensaciones? Ante esta incógnita, en todo caso el musicoterapeuta debe prepararse para aprender del disminuido auditivo cómo es este fenómeno, pues en la medida en que logre aproximarse y comprenderlo se habrán establecido los
Benezon, Ronaldo O.: Manual de musicoterapia. Barcelona: Paidós Ibérica, 1995.	Benezon, Ronaldo O.	Manual de musicoterapia	1981	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			lo único que variará será el estímulo sonoro. En el gabinete habrá una pequeña mesita con su sillita acorde al tamaño del niño. Sobre el pupitre habrá una fuente redonda de metal con un poco de agua. La razón de la fuente de metal es para que golpeando con los dedos pueda producir sonido o vibraciones; y redonda, para que pueda girar de tal manera que se obtenga así dos elementos que de por sí pertenecen al mundo del niño autista.
